location,0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4
Louisiana,12.5,d_19870201,0,0,0,0,0,0,87.5,76.9,39,17.5,6.4
Louisiana,13.1,d_19870301,0,0,0,0,0,0,86.9,65.3,12.1,2.9,0
Louisiana,24.5,d_19870401,0,0,0,0,0,0,75.6,48.8,3.3,0.2,0
Louisiana,13.2,d_19870501,0,0,0,0,0,0,86.9,61.7,4.7,0.4,0
Louisiana,8.3,d_19870601,0,0,0,0,0,0,91.7,75.7,28.4,11.5,0.8
Louisiana,35,d_19870701,0.2,0,0,0,0,0,64.8,51.4,19.1,5.8,0.1
Louisiana,31.4,d_19870801,17.3,7.5,1.5,0,0,0,51.4,32.1,7.3,3,0
Louisiana,47.7,d_19870901,16.5,8,3.1,1.4,0,0,35.7,13.4,2.5,0,0
Louisiana,75.1,d_19871001,17.6,5.1,1.8,0,0,0,7.3,2.4,0,0,0
Louisiana,61.6,d_19871101,20.2,6.5,0.3,0,0,0,18.2,4.3,0.5,0,0
Louisiana,58.8,d_19871201,22.2,11.5,0.6,0,0,0,19,6.6,1.2,0,0
Louisiana,53.8,d_19880101,16,6.4,0.1,0,0,0,30.3,14,2.7,1.2,0
Louisiana,57.9,d_19880201,0.3,0,0,0,0,0,41.9,17.7,2.4,0,0
Louisiana,55,d_19880301,0.8,0,0,0,0,0,44.2,24.5,3.4,0.4,0
Louisiana,49.8,d_19880401,0,0,0,0,0,0,50.2,18,1.3,0,0
Louisiana,87.2,d_19880501,3,0.3,0,0,0,0,9.8,1.7,0,0,0
Louisiana,73.7,d_19880601,13.4,1.9,0,0,0,0,12.9,3.7,0,0,0
Louisiana,70.6,d_19880701,3.7,0.1,0,0,0,0,25.6,9.2,0.9,0,0
Louisiana,33,d_19880801,38.7,22.3,3.2,0.8,0,0,28.5,18.1,4.1,1.3,0
Louisiana,15.1,d_19880901,43,31.9,13.4,3.9,0.1,0,42,33.3,16.1,7.9,1
Louisiana,27.6,d_19881001,25.1,10.4,0.3,0,0,0,47.3,39.3,22.6,13.3,1.8
Louisiana,55.6,d_19881101,20.6,4.1,0,0,0,0,23.7,15,1.9,0,0
Louisiana,45.4,d_19881201,41.4,10.8,0.1,0,0,0,13.1,4.8,0,0,0
Louisiana,78.4,d_19890101,16.5,6.7,0.1,0,0,0,5,0.9,0,0,0
Louisiana,57.2,d_19890201,17.7,9.2,1,0,0,0,25.1,7.4,0,0,0
Louisiana,33.7,d_19890301,16,4.7,0.2,0,0,0,50.4,33.1,5.1,0.7,0
Louisiana,58.2,d_19890401,21,13.5,0.2,0,0,0,20.8,2.6,0,0,0
Louisiana,29.9,d_19890501,24.1,17.1,6,2.3,0,0,46.1,35,7.8,1.4,0
Louisiana,12.7,d_19890601,16.9,13.9,6.8,4.9,1.3,0,70.4,64.9,48.5,31.8,13.4
Louisiana,12,d_19890701,14.5,8.9,4.6,1.7,0.5,0,73.5,67.8,51.8,36.5,19.8
Louisiana,12.2,d_19890801,12.7,8.9,5.9,2.9,0.8,0,75.1,71.3,54.3,38.2,18.9
Louisiana,12.5,d_19890901,12,9.5,5.1,2.2,0.5,0,75.4,66.4,42.1,29.9,14.8
Louisiana,19.4,d_19891001,12.4,9.2,4.3,1.9,0.3,0,68.2,47.9,22.7,12.3,5
Louisiana,17.9,d_19891101,2.2,1.5,0.5,0,0,0,79.8,62.1,27.4,12.5,4.2
Louisiana,25.7,d_19891201,2.2,1.6,0.5,0,0,0,72,54.3,23.3,11.9,4.2
Louisiana,4.5,d_19900101,1.9,1.4,0.7,0.2,0,0,93.6,90.1,77.4,58.6,28.7
Louisiana,2.6,d_19900201,1.2,0.7,0,0,0,0,96.1,93.7,67.4,42.1,18.2
Louisiana,32.8,d_19900301,0.8,0.2,0,0,0,0,66.3,45.9,21.8,10.2,2
Louisiana,61.4,d_19900401,6.6,1.1,0,0,0,0,32,21.5,6.2,2.3,0
Louisiana,43.4,d_19900501,1,0,0,0,0,0,55.6,27.7,8.3,1.2,0
Louisiana,42,d_19900601,1.6,0.7,0,0,0,0,56.5,37.3,7.6,1,0
Louisiana,42.4,d_19900701,1.3,0.6,0,0,0,0,56.2,32.2,1.8,0,0
Louisiana,50.4,d_19900801,11,4.9,0,0,0,0,38.6,21,1.7,0,0
Louisiana,47.3,d_19900901,12.6,4.2,0,0,0,0,40,28.1,5.5,0.4,0
Louisiana,40.1,d_19901001,47.8,27.2,2.7,0.1,0,0,12.1,5.7,0.2,0,0
Louisiana,27.8,d_19901101,62.8,48.2,20.9,5.3,0,0,9.3,4.8,0,0,0
Louisiana,29.1,d_19901201,63.4,55.4,32.7,16.2,2.4,0,7.6,2.3,0,0,0
Louisiana,69.1,d_19910101,12,0,0,0,0,0,19,7.3,1.3,0.1,0
Louisiana,78.9,d_19910201,4.8,0.1,0,0,0,0,16.3,7.1,0.1,0,0
Louisiana,76.7,d_19910301,3.4,0.3,0,0,0,0,19.9,4.4,0,0,0
Louisiana,4.9,d_19910401,0,0,0,0,0,0,95,74.7,45.8,34.4,17.9
Louisiana,0,d_19910501,0,0,0,0,0,0,100.1,100.1,96.2,81.7,42.4
Louisiana,0,d_19910601,0,0,0,0,0,0,99.9,99.9,99.9,89.9,49.2
Louisiana,0,d_19910701,0,0,0,0,0,0,99.9,99.9,98.7,90.3,46.4
Louisiana,0,d_19910801,0,0,0,0,0,0,99.9,99.9,99.3,96.7,75
Louisiana,0,d_19910901,0,0,0,0,0,0,100.1,100.1,99.5,97,75.3
Louisiana,0,d_19911001,0,0,0,0,0,0,99.9,99.7,90.7,70,37.5
Louisiana,0.6,d_19911101,0,0,0,0,0,0,99.4,98.2,81,48.3,21.8
Louisiana,0.9,d_19911201,0,0,0,0,0,0,99.1,96.9,79.3,63.5,28.6
Louisiana,7.2,d_19920101,0,0,0,0,0,0,92.8,84.3,53.8,27,6
Louisiana,17.7,d_19920201,0.1,0,0,0,0,0,82.3,60.9,11.1,1.9,0.5
Louisiana,19.4,d_19920301,0.1,0,0,0,0,0,80.5,57.6,10.6,1.5,0
Louisiana,28.5,d_19920401,0.4,0,0,0,0,0,71.1,40.5,6.1,0.7,0
Louisiana,62.4,d_19920501,1.3,0.5,0,0,0,0,36.4,15.3,0.2,0,0
Louisiana,31.3,d_19920601,0.5,0,0,0,0,0,68.2,33,2.6,0,0
Louisiana,51.6,d_19920701,0.3,0,0,0,0,0,48.2,25.4,1.4,0,0
Louisiana,35.5,d_19920801,0,0,0,0,0,0,64.4,46.9,18,7,0.1
Louisiana,39.9,d_19920901,0,0,0,0,0,0,60.1,44.4,23.4,13.1,2.8
Louisiana,67.2,d_19921001,0.2,0,0,0,0,0,32.6,14.6,0.2,0,0
Louisiana,49,d_19921101,0.6,0,0,0,0,0,50.5,30.4,2.8,0,0
Louisiana,55.1,d_19921201,0.7,0,0,0,0,0,44.3,27.9,5.1,0,0
Louisiana,38.6,d_19930101,0.1,0,0,0,0,0,61.4,43.6,29,19.6,2.4
Louisiana,37.7,d_19930201,0.9,0,0,0,0,0,61.4,46.7,29.9,21.9,8.9
Louisiana,52.6,d_19930301,0.1,0,0,0,0,0,47.3,37.7,28.6,15.5,4.1
Louisiana,35,d_19930401,0,0,0,0,0,0,65.1,44.5,37.1,26.6,5.4
Louisiana,36.5,d_19930501,0.6,0,0,0,0,0,62.9,46.6,18.7,2.8,0
Louisiana,23.6,d_19930601,0,0,0,0,0,0,76.5,59.3,29.4,9.9,0
Louisiana,36.1,d_19930701,0.1,0,0,0,0,0,63.8,51.2,32.6,11.3,0.6
Louisiana,54.4,d_19930801,4.2,1.2,0,0,0,0,41.4,20.8,1.8,0.2,0
Louisiana,65.4,d_19930901,4.6,1.6,0,0,0,0,30,13.8,0.5,0,0
Louisiana,74.8,d_19931001,4.4,0.5,0,0,0,0,20.8,8.4,0.1,0,0
Louisiana,59.9,d_19931101,0.8,0,0,0,0,0,39.3,15.1,1.9,0,0
Louisiana,78,d_19931201,6.3,1.4,0,0,0,0,15.7,6.2,0,0,0
Louisiana,74.1,d_19940101,19.5,4.2,0,0,0,0,6.5,1,0,0,0
Louisiana,65.7,d_19940201,24.8,10.7,3.2,0.3,0,0,9.5,1.7,0,0,0
Louisiana,45.7,d_19940301,53.5,24.7,5.7,0.4,0,0,0.8,0,0,0,0
Louisiana,74.3,d_19940401,24.3,11,3.2,0.6,0,0,1.4,0,0,0,0
Louisiana,73,d_19940501,13.3,2.2,0,0,0,0,13.7,7.2,1.1,0,0
Louisiana,65.1,d_19940601,3.9,0,0,0,0,0,31.1,13.9,1.8,0,0
Louisiana,70.3,d_19940701,2.6,0.2,0,0,0,0,27,14,2.5,0.1,0
Louisiana,68.1,d_19940801,10.2,2.1,0,0,0,0,21.8,9.3,0,0,0
Louisiana,62.4,d_19940901,7.9,0.7,0,0,0,0,29.6,13.1,0.7,0,0
Louisiana,45.5,d_19941001,3.3,0,0,0,0,0,51.2,31.8,6.2,1.1,0
Louisiana,54.5,d_19941101,3.7,0.2,0,0,0,0,41.8,19.1,0.1,0,0
Louisiana,61.7,d_19941201,2.9,0,0,0,0,0,35.5,17.9,2.4,0,0
Louisiana,44.2,d_19950101,4.1,2,0,0,0,0,51.6,32.3,7.8,1.6,0
Louisiana,63.9,d_19950201,11.8,5.4,1,0,0,0,24.3,6.7,0.8,0,0
Louisiana,41.3,d_19950301,1.8,0,0,0,0,0,56.8,23.6,3.4,0.5,0
Louisiana,29.8,d_19950401,1.4,0,0,0,0,0,68.8,51.9,15.4,6.4,1.4
Louisiana,18.7,d_19950501,0,0,0,0,0,0,81.3,55.5,20.7,6.6,1.4
Louisiana,29.9,d_19950601,0,0,0,0,0,0,70.1,44.7,13.3,2.5,0.8
Louisiana,57.6,d_19950701,0,0,0,0,0,0,42.4,19,2.2,0.9,0
Louisiana,41.7,d_19950801,0,0,0,0,0,0,58.4,34.4,9.8,2.3,0
Louisiana,45,d_19950901,0.5,0,0,0,0,0,54.5,29.2,10,1.4,0
Louisiana,56.5,d_19951001,3.6,1.2,0,0,0,0,40,25.1,5.6,0.7,0
Louisiana,38.2,d_19951101,4.7,2.4,0,0,0,0,57,41.3,18.7,4.4,0
Louisiana,46.5,d_19951201,13.8,6,0,0,0,0,39.7,24.8,4.5,0.1,0
Louisiana,50.6,d_19960101,39.5,31,9.2,0.8,0,0,9.9,1.5,0,0,0
Louisiana,32.9,d_19960201,67,53.8,36.5,11.6,0.3,0,0,0,0,0,0
Louisiana,36.3,d_19960301,62.3,50.6,32.2,13.7,0.2,0,1.4,0,0,0,0
Louisiana,34.7,d_19960401,63.4,50.8,33.6,21.4,4.5,0,2,0.6,0,0,0
Louisiana,24.8,d_19960501,74.5,63.4,40.7,26.6,7.9,0,0.7,0,0,0,0
Louisiana,33.9,d_19960601,62.7,46.4,17.5,4.9,0.5,0,3.5,0.6,0,0,0
Louisiana,34.4,d_19960701,64.6,38,4.9,0.8,0,0,0.9,0,0,0,0
Louisiana,48.7,d_19960801,49.6,26.2,3.5,0.2,0,0,1.8,0.8,0.3,0,0
Louisiana,55.5,d_19960901,39.6,15.6,1.3,0,0,0,4.8,1.3,0.4,0,0
Louisiana,72.5,d_19961001,16.3,7.3,0.2,0,0,0,11.2,3.9,0.8,0.3,0
Louisiana,62.7,d_19961101,9.7,4.2,0.2,0,0,0,27.7,12.4,2.8,1,0.4
Louisiana,61.9,d_19961201,6,1.5,0,0,0,0,32,17,3.2,1.1,0.5
Louisiana,62.3,d_19970101,5.7,2,0.1,0,0,0,32,20.7,4.6,1.3,0.7
Louisiana,13.5,d_19970201,0.2,0,0,0,0,0,86.2,71.1,34.4,15.7,4.2
Louisiana,21,d_19970301,1.9,0,0,0,0,0,77.2,55.9,24.8,12.3,4.5
Louisiana,11.6,d_19970401,0,0,0,0,0,0,88.4,79.1,40.3,24.4,9.2
Louisiana,10.4,d_19970501,0,0,0,0,0,0,89.6,74.8,28.2,14.1,2.6
Louisiana,16.2,d_19970601,0,0,0,0,0,0,83.7,59.6,27.2,9.8,0.4
Louisiana,32.9,d_19970701,0.1,0,0,0,0,0,67.1,37.1,6.1,0.1,0
Louisiana,32,d_19970801,0.1,0,0,0,0,0,67.9,35.4,7.2,2.2,0.2
Louisiana,29.9,d_19970901,0.1,0,0,0,0,0,70,29.5,7.8,4,0.3
Louisiana,32.5,d_19971001,0.9,0,0,0,0,0,66.5,37.3,11.1,5.3,2.2
Louisiana,63.7,d_19971101,1.3,0.1,0,0,0,0,35.1,16.4,6,2,0.2
Louisiana,53.9,d_19971201,0.8,0.1,0,0,0,0,45.3,17.1,3,0.6,0.1
Louisiana,13.8,d_19980101,0,0,0,0,0,0,86.1,50.9,16.4,7.5,2.5
Louisiana,8.2,d_19980201,0,0,0,0,0,0,91.8,63.7,14.8,5.6,0.2
Louisiana,16.1,d_19980301,0,0,0,0,0,0,83.9,54.8,12.9,6,1.6
Louisiana,12.6,d_19980401,0,0,0,0,0,0,87.5,52.7,8.6,3,0.1
Louisiana,55.7,d_19980501,0.1,0,0,0,0,0,44.2,13.5,1.6,0.9,0
Louisiana,64.7,d_19980601,0.1,0,0,0,0,0,35.3,12.3,2.5,1.2,0.9
Louisiana,68,d_19980701,12.7,0.5,0,0,0,0,19.3,9.7,1.3,0.8,0
Louisiana,88.4,d_19980801,4.1,0.1,0,0,0,0,7.4,2,0,0,0
Louisiana,52.2,d_19980901,0.1,0,0,0,0,0,47.7,29.3,15,8.3,2.8
Louisiana,66.5,d_19981001,24.4,10,0.1,0,0,0,9.2,3.7,0.4,0,0
Louisiana,60.6,d_19981101,31.2,16.7,0.8,0,0,0,8.2,3.6,0.3,0,0
Louisiana,62.7,d_19981201,30.7,16.9,3.9,0.4,0,0,6.6,0.2,0,0,0
Louisiana,31,d_19990101,24.9,17.8,6.1,1.9,0.1,0,44.1,33.1,12.2,3.7,0
Louisiana,30.3,d_19990201,21.5,14.2,4.1,0.9,0,0,48.3,36.8,15.8,5.3,0.4
Louisiana,29.4,d_19990301,11.5,4.6,0.1,0,0,0,59.2,48.1,31.1,17.6,3.8
Louisiana,26.2,d_19990401,19.8,10.5,0.6,0.1,0,0,54,45.2,35.8,25.2,8.7
Louisiana,37,d_19990501,12.1,3.4,0,0,0,0,50.8,43.2,22.9,10.8,0.9
Louisiana,19.6,d_19990601,39.7,30.9,11.9,5.7,0.2,0,40.7,32.6,10.9,2.1,0
Louisiana,17.3,d_19990701,41.7,30.1,8.9,3.1,0,0,40.8,29.7,8.7,0.9,0
Louisiana,23.7,d_19990801,50.8,45.7,28.6,13.2,3.7,0,25.4,15.7,0.1,0,0
Louisiana,29.8,d_19990901,52.5,42.3,18.1,6.7,1,0,17.6,8.2,0,0,0
Louisiana,21,d_19991001,79.1,60.5,21.7,6.4,0.2,0,0,0,0,0,0
Louisiana,21.6,d_19991101,78.5,58.9,20.2,5.6,0.6,0,0,0,0,0,0
Louisiana,10.5,d_19991201,89.5,73,41.1,18.6,3.5,0,0,0,0,0,0
Louisiana,8.7,d_20000101,91.3,81.8,56.5,38.2,15.6,0,0,0,0,0,0
Louisiana,0.2,d_20000201,99.7,96.2,82,66.7,41.9,0,0,0,0,0,0
Louisiana,0,d_20000301,100,99.8,94.5,83.4,55.4,0,0,0,0,0,0
Louisiana,0.3,d_20000401,99.7,96.6,72.2,61.3,42,0,0,0,0,0,0
Louisiana,12.5,d_20000501,87.4,73.2,57,44,26.2,0,0.1,0,0,0,0
Louisiana,20.9,d_20000601,79,69.1,50.2,40.4,24.3,0,0.2,0,0,0,0
Louisiana,10.2,d_20000701,89.8,73.4,56.4,48.7,43.2,0,0,0,0,0,0
Louisiana,14.8,d_20000801,85.3,72.8,54.2,47.6,42.6,0,0,0,0,0,0
Louisiana,14.5,d_20000901,84.4,73.5,57.2,48.4,39.3,0,1.1,0,0,0,0
Louisiana,19.9,d_20001001,79.1,66.8,49.1,44.1,36.8,0,1,0,0,0,0
Louisiana,40.5,d_20001101,31.6,17.6,2.8,0.5,0,0,28,11.6,2,0,0
Louisiana,47.9,d_20001201,39.4,26.6,4.5,0.9,0,0,12.8,7.7,2.2,0.5,0
Louisiana,56.9,d_20010101,33,13.8,2.1,0.3,0,0,10,7.2,1.7,0.2,0
Louisiana,50.6,d_20010201,37.3,18,1.1,0.1,0,0,11.9,7.3,2,0.3,0
Louisiana,63.5,d_20010301,6.1,2.9,0.6,0,0,0,30.5,13.1,4.7,2,0
Louisiana,62.2,d_20010401,7.3,2.9,0.2,0,0,0,30.6,16.8,6,2.1,0
Louisiana,64.2,d_20010501,9.5,2.9,0.6,0.2,0,0,26.3,15.7,5.6,2.4,0.3
Louisiana,13.2,d_20010601,1.2,0.9,0,0,0,0,85.5,68.1,21.9,8.4,1.6
Louisiana,14.3,d_20010701,0.9,0,0,0,0,0,84.9,70.1,31,11.5,1.3
Louisiana,38.1,d_20010801,2.4,1.3,0.6,0,0,0,59.6,31.3,3.7,0.3,0
Louisiana,12.1,d_20010901,1.5,1,0,0,0,0,86.4,65.2,20.4,4.7,0.1
Louisiana,6.6,d_20011001,1.1,0.4,0,0,0,0,92.2,73,27.5,6.9,0.2
Louisiana,3,d_20011101,1,0,0,0,0,0,96,89.3,51,22.1,2.9
Louisiana,9.1,d_20011201,1.1,0.4,0,0,0,0,89.8,61.1,12.6,2.7,0.2
Louisiana,3.8,d_20020101,0,0,0,0,0,0,96.1,84.7,27.1,6.8,1.1
Louisiana,1.9,d_20020201,0,0,0,0,0,0,98.1,91.2,46.6,16.6,2.4
Louisiana,28,d_20020301,13.6,4.9,0.8,0,0,0,58.5,42.9,11.3,2.5,0
Louisiana,27.7,d_20020401,13.8,3.7,0,0,0,0,58.6,49,9.3,0.8,0
Louisiana,39.7,d_20020501,28,20.5,4.7,1.4,0,0,32.3,13.4,0.9,0,0
Louisiana,46.2,d_20020601,41.2,29.1,1,0,0,0,12.7,5.9,0,0,0
Louisiana,50.4,d_20020701,42.4,34.4,5.4,0.3,0,0,7.3,3.4,0,0,0
Louisiana,33.2,d_20020801,64,34.4,3.9,0.1,0,0,2.9,0.1,0,0,0
Louisiana,55.3,d_20020901,42,24.8,2,0,0,0,2.6,0,0,0,0
Louisiana,35.2,d_20021001,5.6,0.1,0,0,0,0,59.1,40.9,9.1,3.7,0
Louisiana,30,d_20021101,1,0,0,0,0,0,68.9,59.5,23.3,8.9,0.7
Louisiana,20.1,d_20021201,0,0,0,0,0,0,79.8,66.3,35.3,16.7,6.4
Louisiana,31.7,d_20030101,3.2,0.4,0,0,0,0,65.1,49.4,20.4,8.9,4.2
Louisiana,11.3,d_20030201,0,0,0,0,0,0,88.6,81.4,53.5,33.2,14.2
Louisiana,19.7,d_20030301,0,0,0,0,0,0,80.3,71.6,44.9,30.3,6.3
Louisiana,23.1,d_20030401,0,0,0,0,0,0,76.8,67.7,32.5,12.8,3.9
Louisiana,34.2,d_20030501,0,0,0,0,0,0,65.9,44.2,5.7,0.7,0
Louisiana,25,d_20030601,0,0,0,0,0,0,75,54.8,11,0.5,0
Louisiana,79.3,d_20030701,4.8,0.4,0,0,0,0,16,8,0.9,0,0
Louisiana,75.8,d_20030801,13.2,2.5,0,0,0,0,11.1,6,0.3,0,0
Louisiana,63.1,d_20030901,30.4,7.6,0,0,0,0,6.4,1.8,0,0,0
Louisiana,75.4,d_20031001,8.4,1.1,0,0,0,0,16.2,8.9,1.1,0,0
Louisiana,60.6,d_20031101,22.9,7.4,0,0,0,0,16.5,8.8,0.4,0,0
Louisiana,57.9,d_20031201,27.7,8.4,0.1,0,0,0,14.3,7.1,0.1,0,0
Louisiana,74.3,d_20040101,15.3,4.5,0.3,0,0,0,10.5,3.2,0.2,0,0
Louisiana,31.2,d_20040201,0.7,0,0,0,0,0,68.2,54.9,13.9,2.8,0.1
Louisiana,71.8,d_20040301,12.8,5.3,0.2,0,0,0,15.5,4.6,0.3,0,0
Louisiana,59.6,d_20040401,20.4,9.4,1.2,0.1,0,0,20,5.2,0.4,0,0
Louisiana,41.4,d_20040501,2.9,0.2,0,0,0,0,55.6,42,8.7,0.4,0
Louisiana,11,d_20040601,0,0,0,0,0,0,88.9,73.5,46.9,19.9,1.2
Louisiana,9.3,d_20040701,0,0,0,0,0,0,90.7,77.8,39.6,13.8,0.1
Louisiana,16.6,d_20040801,0.2,0,0,0,0,0,83.1,67.4,22.6,3.5,0
Louisiana,19.7,d_20040901,0.3,0,0,0,0,0,80.1,66.6,30.1,5.7,0.1
Louisiana,3.9,d_20041001,0.2,0,0,0,0,0,96,88.1,55.3,29.6,1.7
Louisiana,4.9,d_20041101,0.5,0.4,0,0,0,0,94.6,89,57.5,39,8.4
Louisiana,1.3,d_20041201,0.4,0.2,0,0,0,0,98.4,92.6,69.9,48,15
Louisiana,7.2,d_20050101,0.6,0.5,0.1,0,0,0,92.3,82.1,62.3,45.6,20.7
Louisiana,14.6,d_20050201,0.2,0,0,0,0,0,85.1,69.1,43,26.1,6.3
Louisiana,43.3,d_20050301,17.2,6.9,0.8,0,0,0,39.4,21.7,1.6,0,0
Louisiana,59.8,d_20050401,9.4,1.5,0,0,0,0,30.8,11.9,1.7,0,0
Louisiana,76.7,d_20050501,3.9,0,0,0,0,0,19.4,8,1,0,0
Louisiana,73.6,d_20050601,2.6,0.2,0,0,0,0,23.8,10.7,3.2,1.2,0
Louisiana,66,d_20050701,26.6,14.2,1.8,0.8,0,0,7.5,4.5,0,0,0
Louisiana,11.4,d_20050801,82.2,68.4,21.9,7.9,2,0,6.5,3.1,0,0,0
Louisiana,44.4,d_20050901,51.9,21.2,1.8,0,0,0,3.8,0.3,0,0,0
Louisiana,24.2,d_20051001,74.1,45.1,10.1,1.8,0.1,0,1.7,0,0,0,0
Louisiana,9.5,d_20051101,90.4,81.3,38.6,11.8,0.7,0,0,0,0,0,0
Louisiana,8.3,d_20051201,91.7,82,46.9,21.2,2.7,0,0,0,0,0,0
Louisiana,2.3,d_20060101,97.7,88,45.8,14.4,1.4,0,0,0,0,0,0
Louisiana,18.5,d_20060201,81.4,56.1,19.4,7.8,0.9,0,0,0,0,0,0
Louisiana,32.8,d_20060301,67.3,50.5,35.4,21.9,8.8,0,0,0,0,0,0
Louisiana,24,d_20060401,76,52.4,29.2,16.2,9.8,0,0,0,0,0,0
Louisiana,11.8,d_20060501,88.3,66.5,35.8,26.4,16.7,0,0,0,0,0,0
Louisiana,0.5,d_20060601,99.5,95.7,66.2,52.5,38.7,0,0,0,0,0,0
Louisiana,6,d_20060701,94.1,72.8,42,30.2,14,0,0,0,0,0,0
Louisiana,15.7,d_20060801,84.4,59.6,37.1,23.4,8.6,0,0,0,0,0,0
Louisiana,30.9,d_20060901,69,48.5,37.3,23.3,6.7,0,0.2,0,0,0,0
Louisiana,36.7,d_20061001,30.5,22,14.7,7.8,1.2,0,32.8,17.9,2.7,0.9,0
Louisiana,44.5,d_20061101,43.5,25.1,14.2,6,1.2,0,12,6,1.4,0,0
Louisiana,60.4,d_20061201,12.2,5.4,0.1,0,0,0,27.4,13.9,3.7,1.4,0
Louisiana,49.4,d_20070101,4.1,1,0,0,0,0,46.6,25.3,8.4,4.9,0.7
Louisiana,52.9,d_20070201,3.7,0.3,0,0,0,0,43.4,21.2,8.9,3.1,0.1
Louisiana,63.3,d_20070301,2.5,0.1,0,0,0,0,34.2,19.6,6.7,2.3,0
Louisiana,62.9,d_20070401,6.1,0.8,0,0,0,0,30.9,12.9,3.8,1.3,0
Louisiana,64.8,d_20070501,6.2,0.8,0,0,0,0,29.1,11.3,1.4,0,0
Louisiana,53.9,d_20070601,6.2,2,0,0,0,0,39.8,21.8,2.5,0.3,0
Louisiana,61.4,d_20070701,19.3,9.2,0.8,0.1,0,0,19.3,5.4,0.4,0,0
Louisiana,58.1,d_20070801,20.6,8.6,1.6,0.2,0,0,21.4,7.5,0.5,0,0
Louisiana,50.4,d_20070901,35,15.8,1.9,0,0,0,14.6,5.3,0.3,0,0
Louisiana,53.9,d_20071001,44.2,19.9,1.8,0.2,0,0,1.9,0,0,0,0
Louisiana,59.8,d_20071101,33,10.9,0.4,0,0,0,7.2,2.1,0,0,0
Louisiana,81.6,d_20071201,9.9,1.4,0,0,0,0,8.4,0.9,0,0,0
Louisiana,73.6,d_20080101,14.2,4.8,0,0,0,0,12.3,2.8,0,0,0
Louisiana,71.3,d_20080201,6.6,0.4,0,0,0,0,22.1,5,0,0,0
Louisiana,69.5,d_20080301,17.4,5.6,0.1,0,0,0,13.2,2.5,0,0,0
Louisiana,46,d_20080401,53.6,36.1,13.2,5.2,0,0,0.4,0,0,0,0
Louisiana,65.7,d_20080501,28.6,12,1.2,0,0,0,5.6,1.1,0,0,0
Louisiana,39,d_20080601,57.1,32.4,2.4,0,0,0,3.8,1.3,0.1,0,0
Louisiana,21.6,d_20080701,78.4,57.8,21.2,1.8,0,0,0,0,0,0,0
Louisiana,50,d_20080801,48.4,17,0,0,0,0,1.6,0,0,0,0
Louisiana,63.6,d_20080901,3.5,0.7,0,0,0,0,32.9,15.2,2.8,0.7,0
Louisiana,62.1,d_20081001,15.3,5.9,1.5,0,0,0,22.6,13.3,2.8,1.1,0
Louisiana,58.9,d_20081101,22.1,8.8,2.1,0.6,0,0,19,11.3,2.6,0.3,0
Louisiana,56.2,d_20081201,22.8,11.8,3,1.3,0,0,21.1,16.3,9,5.1,1.3
Louisiana,50.4,d_20090101,30.5,20.4,5.8,2.2,0.2,0,19,15.5,9,5.2,1.7
Louisiana,25,d_20090201,59.9,41.1,12,5.4,1.7,0,15,9.2,2.1,0.4,0
Louisiana,45.8,d_20090301,33.6,16.1,3.8,1.2,0,0,20.6,15.4,6.7,3,0.5
Louisiana,53.8,d_20090401,12.7,1.4,0,0,0,0,33.3,21.5,8.4,4.3,1.2
Louisiana,49,d_20090501,31.4,18.4,3.5,0.6,0,0,19.7,9.7,1.7,0.1,0
Louisiana,18.9,d_20090601,81.2,62.3,35.8,23.7,8.5,0,0,0,0,0,0
Louisiana,39.8,d_20090701,58.6,41.5,21.3,10.2,2.2,0,1.6,0.3,0,0,0
Louisiana,33.7,d_20090801,63.7,46.4,20.9,7.4,2.2,0,2.6,0.4,0,0,0
Louisiana,41.1,d_20090901,51.1,33.1,6.3,1.1,0,0,7.8,3.1,1.3,0.4,0
Louisiana,28.9,d_20091001,6,0.6,0,0,0,0,65.2,51.9,31.8,18.8,9.8
Louisiana,27.9,d_20091101,7.9,2.3,0,0,0,0,64.2,50.7,31.5,19.1,10.6
Louisiana,11.7,d_20091201,0,0,0,0,0,0,88.3,68,32.5,20.2,11.7
Louisiana,26.3,d_20100101,0,0,0,0,0,0,73.6,56.6,26.8,19.7,13.3
Louisiana,8,d_20100201,0,0,0,0,0,0,92,73.1,32.8,19.3,6.9
Louisiana,4.8,d_20100301,0,0,0,0,0,0,95.2,80.5,38.6,23.1,11
Louisiana,38.9,d_20100401,0,0,0,0,0,0,61.1,38.9,16,8.9,1.9
Louisiana,48.3,d_20100501,0,0,0,0,0,0,51.7,36.9,13.8,5.8,0.3
Louisiana,56.9,d_20100601,4.7,0,0,0,0,0,38.4,23.3,3.2,0.6,0
Louisiana,28,d_20100701,64.3,51.2,26.6,14.2,3.4,0,7.7,3.3,0,0,0
Louisiana,25.8,d_20100801,51.3,36.5,14.7,4.2,0,0,22.9,17.3,7.3,3.1,0.6
Louisiana,11.1,d_20100901,88.9,76.9,52.7,30.7,8.9,0,0,0,0,0,0
Louisiana,10,d_20101001,90.1,76.5,54.3,39.1,16.5,0,0,0,0,0,0
Louisiana,8.5,d_20101101,91.6,78.2,51.8,32.1,6.4,0,0,0,0,0,0
Louisiana,5.4,d_20101201,94.6,82.3,56.5,45.5,24.3,0,0,0,0,0,0
Mississippi,1.6,d_19630101,98.5,93,58.2,26.6,4.5,0,0,0,0,0,0
